6.055724603843725129e-01,1.781693416972950361e-01,5.443229035820498080e-02,5.887307928617198094e-01,2.087115857234397021e-01
6.095066439610608011e-01,1.809082131095953727e-01,5.627143722369038620e-02,5.948946462494488774e-01,2.210392924988976437e-01
6.054996355585089418e-01,1.817661425335113379e-01,5.681505053449482229e-02,5.983465604524417225e-01,2.279431209048833895e-01
6.086725600158484628e-01,1.814611930858504307e-01,5.739535385707555948e-02,5.990947527564837172e-01,2.294395055129674343e-01
6.081345809558867943e-01,1.827276945520692197e-01,5.816365099644305037e-02,6.019882170821211353e-01,2.352264341642422707e-01
6.164793511709859564e-01,1.838591611753774280e-01,5.917012629323077644e-02,6.036318114601997298e-01,2.385136229203995151e-01
6.233613865446490099e-01,1.839185797027560465e-01,5.893600117328140486e-02,6.048042080914716179e-01,2.408584161829432357e-01
6.367299575549485446e-01,1.846767404311631666e-01,5.860168744692788312e-02,6.055489810917995541e-01,2.423479621835991082e-01
6.515133030379709478e-01,1.843794854234762637e-01,5.893553488179602284e-02,6.064634107146984476e-01,2.441768214293968953e-01
6.725948702709724225e-01,1.840971002420978553e-01,5.827862967799780219e-02,6.057443635092656375e-01,2.427387270185313028e-01
