9.332610159690584162e-01,2.149371221003881284e-04,6.291495089158910536e-02,6.153977716738394665e-01,2.620455433476790996e-01
9.332564657170445699e-01,2.507377726322050767e-04,6.356140080941011239e-02,6.159609454038555976e-01,2.631718908077111951e-01
9.332491153485459323e-01,1.910292656835027082e-04,6.341974236413813748e-02,6.150225934930609872e-01,2.612951869861220855e-01
9.332494653631064896e-01,2.268499901218337471e-04,6.347102211712560282e-02,6.151515970336517425e-01,2.615531940673034295e-01
9.332508654213489407e-01,1.194024147944367740e-05,6.346648507500049496e-02,6.149696801249409095e-01,2.611893602498817635e-01
9.332526154941519492e-01,1.194115399312189354e-05,6.334957805006789788e-02,6.146717761095343846e-01,2.605935522190686582e-01
9.332522654795913919e-01,0.000000000000000000e+00,6.324172208469014400e-02,6.142551887514686726e-01,2.597603775029373452e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.333617145946046634e-02,6.129534605691220328e-01,2.571569211382441766e-01
