9.332578657752870210e-01,0.000000000000000000e+00,6.298535301306135148e-02,6.152010404009236044e-01,2.616520808018472088e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.261911040980536192e-02,6.152333845418700431e-01,2.617167690837399752e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.324776397432438357e-02,6.156217003891295558e-01,2.624934007782590006e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.345377074528976702e-02,6.155441384699938956e-01,2.623382769399877912e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.356511884721971484e-02,6.159929122175773486e-01,2.632358244351545862e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.322278909486687970e-02,6.159021275543060669e-01,2.630542551086121339e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.319433260501826355e-02,6.157411199468449947e-01,2.627322398936898229e-01
9.332578657752870210e-01,0.000000000000000000e+00,6.311240326254043131e-02,6.157594371824088864e-01,2.627688743648177172e-01
